1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
38640,2019,7,B,5125757,005HO53812,2111052,2016/8/25 00:00,1,348,,2018/8/4 00:00,2019/7/18 00:00,35,2019/7/22 00:00,2019/7/10 00:00,203HO01513,4,,2018/11/28 00:00,203HO01513
38641,2019,7,B,5125760,005HO54241,3114884,2016/8/17 00:00,1,301,,2018/9/20 00:00,2019/7/18 00:00,35,2019/7/22 00:00,2019/8/20 00:00,203HO03005,3,,2018/11/12 00:00,203HO01513
38642,2019,7,B,5125762,005HO54241,3114859,2016/8/29 00:00,1,350,,2018/8/2 00:00,2019/7/18 00:00,35,2019/7/19 00:00,2019/2/4 00:00,614HO07811,2,,2019/1/14 00:00,001HO12927
38643,2019,7,B,5125768,005HO54241,3114894,2016/9/9 00:00,1,116,,2019/3/24 00:00,2019/7/18 00:00,34,2019/7/22 00:00,2019/8/19 00:00,203HO03005,0,,2019/8/19 00:00,203HO03005
38644,2019,7,B,5125772,005HO54241,3114890,2016/9/19 00:00,1,301,,2018/9/20 00:00,2019/7/18 00:00,34,2019/7/22 00:00,2019/1/15 00:00,203HO01513,2,,2018/12/1 00:00,601HO11670
38645,2019,7,B,5125775,005HO54241,3114896,2016/9/30 00:00,1,291,,2018/9/30 00:00,2019/7/18 00:00,34,2019/7/19 00:00,2019/1/26 00:00,203HO01513,3,,2018/12/10 00:00,151HO00718
38646,2019,7,B,5125777,007HO12175,1112069,2016/10/7 00:00,1,310,,2018/9/11 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2019/6/28 00:00,029HO18438,2,,2018/11/13 00:00,151HO00718
38647,2019,7,B,5125778,007HO12175,111324,2016/10/18 00:00,1,92,,2019/4/17 00:00,2019/7/18 00:00,33,2019/7/19 00:00,2019/8/17 00:00,203HO03005,0,,2019/8/17 00:00,203HO03005
38648,2019,7,B,4128058,外購,外購,2016/4/13 00:00,2,100,,2019/4/9 00:00,2019/7/18 00:00,39,2019/7/19 00:00,2019/10/15 00:00,007HO14732,1,2017/11/13 00:00,2019/6/5 00:00,029HO18438
38649,2019,7,B,4126624,外購,外購,2016/1/19 00:00,2,93,,2019/4/16 00:00,2019/7/18 00:00,42,2019/7/22 00:00,2019/7/5 00:00,029HO18438,1,2017/11/24 00:00,2019/7/5 00:00,029HO18438
38650,2019,7,B,4126630,外購,,2016/5/9 00:00,2,182,,2019/1/17 00:00,2019/7/18 00:00,38,2019/7/22 00:00,2019/4/10 00:00,523HO01513,2,2018/2/8 00:00,2019/3/18 00:00,614HO07811
38651,2019,7,B,4126636,外購,外購,2016/7/8 00:00,2,69,,2019/5/10 00:00,2019/7/18 00:00,36,2019/7/22 00:00,2019/9/7 00:00,203HO03005,0,2018/6/18 00:00,2019/8/14 00:00,203HO03005
38652,2019,7,B,4126639,外購,外購,2016/7/17 00:00,1,351,,2018/8/1 00:00,2019/7/18 00:00,36,2019/7/22 00:00,2019/9/24 00:00,203HO03005,6,,2018/12/1 00:00,601HO11670
38653,2019,7,B,4126643,外購,外購,2016/9/1 00:00,1,163,,2019/2/5 00:00,2019/7/18 00:00,34,2019/7/22 00:00,2019/5/13 00:00,001HO12927,1,,2019/5/13 00:00,001HO12927
38654,2019,7,B,4126645,外購,外購,2016/9/11 00:00,1,345,,2018/8/7 00:00,2019/7/18 00:00,34,2019/7/22 00:00,2019/5/14 00:00,029HO17944,2,,2019/4/1 00:00,029HO17944
38655,2019,7,B,4126655,外購,,2016/10/13 00:00,1,250,,2018/11/10 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2019/1/3 00:00,203HO01513,1,,2019/1/3 00:00,203HO01513
38656,2019,7,B,4125742,005HO53812,1112026,2016/8/5 00:00,1,175,,2019/1/24 00:00,2019/7/18 00:00,35,2019/7/19 00:00,2019/4/29 00:00,523HO01513,2,,2019/4/9 00:00,523HO01513
38657,2019,7,B,4127116,005HO53812,3114839,2017/5/11 00:00,1,36,,2019/6/12 00:00,2019/7/18 00:00,26,2019/7/22 00:00,2019/10/11 00:00,007HO14732,0,,2019/8/6 00:00,203HO01513
38658,2019,7,B,4127124,007HO11283,2111117,2017/6/1 00:00,1,29,,2019/6/19 00:00,2019/7/18 00:00,25,2019/7/19 00:00,2019/8/13 00:00,203HO03005,0,2019/3/15 00:00,2019/8/12 00:00,203HO03005
38659,2019,7,B,4127141,511HO11151,3117526,2017/7/1 00:00,1,32,,2019/6/16 00:00,2019/7/18 00:00,24,2019/7/22 00:00,2019/8/28 00:00,203HO03005,0,,2019/8/28 00:00,203HO03005
38660,2019,7,B,4127152,外購,外購,2014/8/30 00:00,2,563,,2018/1/1 00:00,2019/7/18 00:00,59,2019/7/19 00:00,2018/7/28 00:00,001HO11048,5,2017/1/16 00:00,2018/3/11 00:00,001HO11048
38661,2019,7,B,4127162,外購,外購,2016/1/20 00:00,2,267,,2018/10/24 00:00,2019/7/18 00:00,42,2019/7/22 00:00,2019/2/14 00:00,029HO18438,1,2017/11/24 00:00,2019/2/14 00:00,029HO18438
38662,2019,7,B,4127298,外購,外購,2014/8/30 00:00,2,395,,2018/6/18 00:00,2019/7/18 00:00,59,2019/7/19 00:00,2018/12/27 00:00,029HO18438,2,2017/3/18 00:00,2018/11/11 00:00,029HO18438
38663,2019,7,B,4127306,外購,外購,2015/8/21 00:00,2,250,,2018/11/10 00:00,2019/7/18 00:00,47,2019/7/22 00:00,2019/2/2 00:00,614HO07811,1,2017/11/21 00:00,2019/2/2 00:00,614HO07811
38664,2019,7,B,4127320,外購,外購,2016/4/15 00:00,2,210,,2018/12/20 00:00,2019/7/18 00:00,39,2019/7/22 00:00,2019/3/20 00:00,203HO01513,2,2017/11/24 00:00,2019/2/21 00:00,614HO07811
38665,2019,7,B,4127332,外購,外購,2016/3/17 00:00,2,49,,2019/5/30 00:00,2019/7/18 00:00,40,2019/7/22 00:00,,,0,2018/1/11 00:00,,
38666,2019,7,B,5125540,外購,外購,2016/1/28 00:00,2,197,,2019/1/2 00:00,2019/7/18 00:00,42,2019/7/22 00:00,2019/7/7 00:00,029HO18438,4,2018/1/5 00:00,2019/4/20 00:00,029HO17944
38667,2019,7,B,4129144,外購,外購,2016/1/2 00:00,2,105,,2019/4/4 00:00,2019/7/18 00:00,42,2019/7/22 00:00,2019/6/27 00:00,029HO18438,2,2018/3/2 00:00,2019/6/4 00:00,029HO18438
38668,2019,7,C,4181800,001HO09593,173997,2015/11/25 00:00,2,288,,2018/10/10 00:00,2019/7/25 00:00,44,2019/7/26 00:00,2019/4/11 00:00,001HO12901,2,2017/12/2 00:00,2018/11/25 00:00,001HO12901
38669,2019,7,C,4181767,001HO09593,1170599,2015/1/24 00:00,2,466,,2018/4/15 00:00,2019/7/25 00:00,54,2019/7/26 00:00,2018/8/14 00:00,007HO12832,1,2017/2/26 00:00,2018/8/14 00:00,007HO12832
38670,2019,7,C,4181784,007HO10690,2176830,2015/4/16 00:00,3,127,,2019/3/20 00:00,2019/7/25 00:00,51,2019/7/26 00:00,2019/6/24 00:00,001HO12901,2,2018/4/14 00:00,2019/4/8 00:00,001HO12901
38671,2019,7,C,4181783,007HO10690,173993,2015/4/16 00:00,2,129,,2019/3/18 00:00,2019/7/25 00:00,51,2019/7/26 00:00,2019/5/11 00:00,001HO12901,2,2017/4/7 00:00,2019/4/8 00:00,001HO12901
38672,2019,7,C,4181762,001HO09225,2176805,2015/1/1 00:00,3,115,,2019/4/1 00:00,2019/7/25 00:00,54,2019/7/26 00:00,2019/8/25 00:00,001HO12901,2,2018/5/18 00:00,2019/6/7 00:00,001HO12901
38673,2019,7,C,4181797,001HO02611,96174178,2015/8/30 00:00,2,133,,2019/3/14 00:00,2019/7/25 00:00,47,2019/7/26 00:00,2019/8/15 00:00,001HO12901,0,2017/8/23 00:00,2019/8/15 00:00,001HO12901
38674,2019,7,C,4181785,007HO10690,99171898,2015/4/17 00:00,3,85,,2019/5/1 00:00,2019/7/25 00:00,51,2019/7/26 00:00,2019/6/7 00:00,001HO12901,1,2018/3/18 00:00,2019/6/7 00:00,001HO12901
38675,2019,7,C,4181777,001HO09593,1170587,2015/3/17 00:00,3,185,,2019/1/21 00:00,2019/7/25 00:00,52,2019/7/26 00:00,,,0,2018/3/3 00:00,,
38676,2019,7,C,4181793,007HO10690,1170598,2015/8/8 00:00,2,23,,2019/7/2 00:00,2019/7/25 00:00,47,2019/7/26 00:00,,,0,2018/3/29 00:00,,
38677,2019,7,C,4181782,501HO05832,2176836,2015/4/15 00:00,2,474,,2018/4/7 00:00,2019/7/25 00:00,51,2019/7/26 00:00,2019/10/6 00:00,001HO12901,12,2017/5/12 00:00,2018/6/2 00:00,007HO12832
38678,2019,7,C,4181768,001HO09593,95170392,2015/1/25 00:00,3,238,,2018/11/29 00:00,2019/7/25 00:00,54,2019/7/26 00:00,2019/9/24 00:00,001HO12901,1,2018/1/7 00:00,2019/5/2 00:00,001HO12901
38679,2019,7,C,4181786,007HO10690,1170593,2015/4/21 00:00,2,358,,2018/8/1 00:00,2019/7/25 00:00,51,2019/7/26 00:00,2019/5/19 00:00,001HO12901,2,2017/8/14 00:00,2018/9/27 00:00,001HO12901
38680,2019,7,C,4181769,507HO10284,2176806,2015/1/31 00:00,3,64,,2019/5/22 00:00,2019/7/25 00:00,54,2019/7/26 00:00,,,0,2018/5/21 00:00,,
38681,2019,7,C,4181788,001HO02611,173965,2015/6/7 00:00,2,235,,2018/12/2 00:00,2019/7/25 00:00,49,2019/7/26 00:00,2019/1/5 00:00,001HO12901,1,2017/10/7 00:00,2019/1/5 00:00,001HO12901
38682,2019,7,C,4181799,001HO02724,1170588,2016/10/20 00:00,2,202,,2019/1/4 00:00,2019/7/25 00:00,33,2019/7/26 00:00,2019/10/11 00:00,001HO12901,1,2018/1/27 00:00,2019/6/18 00:00,001HO12901
38683,2019,7,A,6052029,551H0665,3040264,2017/3/13 00:00,1,21,,2019/6/10 00:00,2019/7/1 00:00,28,2019/7/2 00:00,2019/8/7 00:00,501HO12658,0,,2019/8/7 00:00,501HO12658
38684,2019,7,A,6052030,551H0665,41354,2017/3/15 00:00,1,69,,2019/4/23 00:00,2019/7/1 00:00,28,2019/7/2 00:00,2019/10/16 00:00,501HO12434,0,,2019/8/11 00:00,501HO12658
38685,2019,7,A,6052032,551HO0272,3040216,2017/4/2 00:00,1,22,,2019/6/9 00:00,2019/7/1 00:00,27,2019/7/2 00:00,,,0,,,
38686,2019,7,A,6052036,551H0727,3040270,2017/4/24 00:00,1,73,,2019/4/19 00:00,2019/7/1 00:00,27,2019/7/2 00:00,,,0,,,
38687,2019,7,B,6125722,007HO11207,2111059,2016/6/20 00:00,2,129,,2019/3/11 00:00,2019/7/18 00:00,37,2019/7/19 00:00,2019/5/25 00:00,029HO17944,1,2018/3/20 00:00,2019/5/25 00:00,029HO17944
38688,2019,7,B,6125730,5H54241,3114846,2016/7/10 00:00,2,151,,2019/2/17 00:00,2019/7/18 00:00,36,2019/7/22 00:00,2019/5/25 00:00,001HO12927,1,2018/3/20 00:00,2019/5/25 00:00,001HO12927
38689,2019,7,B,6125732,005HO54241,3114849,2016/7/11 00:00,2,99,,2019/4/10 00:00,2019/7/18 00:00,36,2019/7/22 00:00,2019/6/6 00:00,029HO18438,1,2018/5/22 00:00,2019/6/6 00:00,029HO18438
38690,2019,7,B,5128432,005HO54241,3117534,2016/10/13 00:00,1,291,,2018/9/30 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2019/10/16 00:00,203HO01513,5,,2019/2/17 00:00,029HO18438
38691,2019,7,B,5128434,007HO11585,2111103,2016/10/16 00:00,1,86,,2019/4/23 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2019/9/16 00:00,203HO03005,2,2019/3/24 00:00,2019/5/23 00:00,029HO18438
38692,2019,7,B,5128436,005HO54241,3114838,2016/10/19 00:00,1,86,,2019/4/23 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2019/9/10 00:00,203HO03005,0,,2019/8/1 00:00,203HO03005
38693,2019,7,B,5128437,007HO11585,111352,2016/10/19 00:00,1,270,,2018/10/21 00:00,2019/7/18 00:00,33,2019/7/22 00:00,2018/12/26 00:00,029HO17944,1,,2018/12/26 00:00,029HO17944
38694,2019,7,B,5128445,029HO16160,2111283,2016/11/23 00:00,1,185,,2019/1/14 00:00,2019/7/18 00:00,32,2019/7/19 00:00,2019/10/1 00:00,203HO03005,2,,2019/3/28 00:00,203HO01513
38695,2019,7,B,5128451,011HO11201,2111060,2016/12/25 00:00,1,192,,2019/1/7 00:00,2019/7/18 00:00,31,2019/7/22 00:00,2019/3/18 00:00,151HO00718,1,,2019/3/18 00:00,151HO00718
38696,2019,7,B,5128454,H01,2112175,2016/12/27 00:00,1,185,,2019/1/14 00:00,2019/7/18 00:00,31,2019/7/22 00:00,2019/8/9 00:00,203HO03005,4,,2019/4/18 00:00,523HO01513
38697,2019,7,B,5128455,H01,2111082,2016/12/27 00:00,1,124,,2019/3/16 00:00,2019/7/18 00:00,31,2019/7/22 00:00,2019/10/8 00:00,203HO03005,0,,2019/8/16 00:00,203HO03005
38698,2019,7,B,5128459,011HO11201,10826661,2017/1/3 00:00,1,181,,2019/1/18 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/6/29 00:00,029HO18438,4,,2019/3/16 00:00,151HO00756
38699,2019,7,B,5128463,011HO11201,2111068,2017/1/9 00:00,1,254,,2018/11/6 00:00,2019/7/18 00:00,30,2019/7/19 00:00,2019/7/7 00:00,029HO18438,3,,2019/1/19 00:00,601HO11670
38700,2019,7,B,5128466,011HO11201,3116281,2017/1/11 00:00,1,163,,2019/2/5 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/4/27 00:00,523HO01513,1,,2019/4/27 00:00,523HO01513
38701,2019,7,B,5128467,501HO08778,3114040,2017/1/11 00:00,1,126,,2019/3/14 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/10/12 00:00,007HO14732,0,,2019/8/9 00:00,203HO03005
38702,2019,7,B,5128469,501HO08778,3113985,2017/1/14 00:00,1,133,,2019/3/7 00:00,2019/7/18 00:00,30,2019/7/22 00:00,2019/7/8 00:00,001HO12927,2,,2019/5/13 00:00,001HO12927
38703,2019,7,B,5129145,外購,外購,2016/11/23 00:00,1,191,,2019/1/8 00:00,2019/7/18 00:00,32,2019/7/22 00:00,2019/4/7 00:00,029HO18438,2,,2019/3/12 00:00,614HO07811
38704,2019,7,B,5129153,外購,外購,2016/11/12 00:00,1,275,,2018/10/16 00:00,2019/7/18 00:00,32,2019/7/19 00:00,2019/9/18 00:00,203HO03005,8,,2018/12/16 00:00,029HO17944
38705,2019,7,B,5129154,外購,外購,2016/11/9 00:00,1,190,,2019/1/9 00:00,2019/7/18 00:00,32,2019/7/22 00:00,2019/10/4 00:00,203HO01513,1,,2019/4/8 00:00,151HO00756
38706,2019,7,B,5129155,外購,外購,2017/2/6 00:00,1,37,,2019/6/11 00:00,2019/7/18 00:00,29,2019/7/22 00:00,2019/8/17 00:00,203HO03005,0,,2019/8/17 00:00,203HO03005
38707,2019,7,C,5184337,001HO02724,3172317,2016/4/28 00:00,2,78,,2019/5/8 00:00,2019/7/25 00:00,39,2019/7/26 00:00,2019/9/6 00:00,001HO12901,1,2018/4/9 00:00,2019/7/6 00:00,001HO12901
38708,2019,7,C,5184356,001HO02724,173982,2016/9/11 00:00,2,126,,2019/3/21 00:00,2019/7/25 00:00,34,2019/7/26 00:00,2019/7/14 00:00,001HO12901,4,2018/6/5 00:00,2019/4/17 00:00,001HO12901
38709,2019,7,C,5184315,001HO02724,3172305,2016/2/5 00:00,2,143,,2019/3/4 00:00,2019/7/25 00:00,41,2019/7/26 00:00,2019/10/14 00:00,001HO12901,1,2017/12/29 00:00,2019/6/18 00:00,001HO12901
38710,2019,7,C,5184347,501HO10490,3172332,2016/6/29 00:00,2,49,,2019/6/6 00:00,2019/7/25 00:00,37,2019/7/26 00:00,2019/10/23 00:00,001HO12901,1,2018/6/10 00:00,2019/7/15 00:00,001HO12901
38711,2019,7,C,5184358,001HO02724,99171877,2016/10/8 00:00,2,78,,2019/5/8 00:00,2019/7/25 00:00,33,2019/7/26 00:00,2019/7/26 00:00,001HO12901,2,2018/7/23 00:00,2019/6/7 00:00,001HO12901
38712,2019,7,C,5184333,001HO02724,96174181,2016/4/10 00:00,2,70,,2019/5/16 00:00,2019/7/25 00:00,39,2019/7/26 00:00,,,0,2018/3/25 00:00,,
38713,2019,7,C,5184343,007HO08778,3172316,2016/7/17 00:00,2,35,,2019/6/20 00:00,2019/7/25 00:00,36,2019/7/26 00:00,2019/7/26 00:00,001HO12901,0,2018/7/3 00:00,2019/7/26 00:00,001HO12901
38714,2019,7,C,5184348,0007HO08778,3172306,2016/6/9 00:00,2,13,,2019/7/12 00:00,2019/7/25 00:00,37,2019/7/26 00:00,2019/8/15 00:00,001HO12901,0,2018/6/27 00:00,2019/8/15 00:00,001HO12901
38715,2019,7,C,5184361,001HO02724,2176850,2016/10/24 00:00,2,101,,2019/4/15 00:00,2019/7/25 00:00,33,2019/7/26 00:00,2019/7/27 00:00,001HO12901,0,2018/6/21 00:00,2019/7/27 00:00,001HO12901
38716,2019,7,C,5184354,001HO02724,97171314,2016/9/1 00:00,2,86,,2019/4/30 00:00,2019/7/25 00:00,34,2019/7/26 00:00,2019/5/19 00:00,001HO12901,1,2018/6/20 00:00,2019/5/19 00:00,001HO12901
38717,2019,7,C,5184341,001HO02724,3172321,2016/5/31 00:00,2,16,,2019/7/9 00:00,2019/7/25 00:00,38,2019/7/26 00:00,,,0,2018/3/29 00:00,,
38718,2019,7,C,5184313,001HO02724,2176808,2016/11/25 00:00,2,200,,2019/1/6 00:00,2019/7/25 00:00,32,2019/7/26 00:00,,,0,2017/12/16 00:00,,
38719,2019,7,C,5184316,001HO02724,2176821,2016/2/7 00:00,2,79,,2019/5/7 00:00,2019/7/25 00:00,41,2019/7/26 00:00,2019/10/6 00:00,001HO12901,1,2018/2/12 00:00,2019/7/6 00:00,001HO12901
38720,2019,7,C,5184321,001HO02724,2176815,2016/11/21 00:00,2,234,,2018/12/3 00:00,2019/7/25 00:00,32,2019/7/26 00:00,2019/3/18 00:00,001HO12901,2,2017/12/23 00:00,2019/1/16 00:00,001HO12901
38721,2019,7,C,5184323,001HO02611,2176814,2016/3/18 00:00,2,97,,2019/4/19 00:00,2019/7/25 00:00,40,2019/7/26 00:00,2019/4/30 00:00,001HO12901,1,2018/3/31 00:00,2019/4/30 00:00,001HO12901
38722,2019,7,C,5184318,001HO02724,3172307,2016/2/11 00:00,2,210,,2018/12/27 00:00,2019/7/25 00:00,41,2019/7/26 00:00,,,0,2017/12/27 00:00,,
38723,2019,7,C,5184328,001HO02724,3172322,2016/4/1 00:00,2,254,,2018/11/13 00:00,2019/7/25 00:00,39,2019/7/26 00:00,,,0,2017/1/10 00:00,,
38724,2019,7,C,5184360,001HO02724,2176813,2016/10/19 00:00,1,299,,2018/9/29 00:00,2019/7/25 00:00,33,2019/7/26 00:00,2019/1/8 00:00,001HO12901,2,,2018/11/1 00:00,001HO12901
38725,2019,7,C,5184351,001HO02724,1170581,2016/8/26 00:00,1,430,,2018/5/21 00:00,2019/7/25 00:00,35,2019/7/26 00:00,2019/4/30 00:00,001HO12901,5,,2018/6/29 00:00,007HO12832
38726,2019,8,A,5051825,200HO00402,98040659,2016/4/7 00:00,1,294,,2018/10/15 00:00,2019/8/5 00:00,40,2019/8/6 00:00,2019/5/12 00:00,551HO00687,5,,2018/12/9 00:00,551HO00687
38727,2019,8,A,5051783,,,2016/5/15 00:00,1,358,,2018/8/12 00:00,2019/8/5 00:00,39,2019/8/6 00:00,2019/2/10 00:00,551HO00695,3,,2018/9/7 00:00,509HO12026
38728,2019,8,A,5051813,507HO11621,2040701,2016/1/31 00:00,1,222,,2018/12/26 00:00,2019/8/5 00:00,43,2019/8/6 00:00,2019/3/19 00:00,551HO00687,1,,2019/3/19 00:00,551HO00687
38729,2019,8,A,5051852,200HO00491,97040116,2016/9/10 00:00,1,190,,2019/1/27 00:00,2019/8/5 00:00,35,2019/8/6 00:00,2019/10/20 00:00,501HO00687,3,,2019/6/2 00:00,007HO12095
38730,2019,8,A,5051849,551H0699,3040246,2016/8/30 00:00,1,268,,2018/11/10 00:00,2019/8/5 00:00,36,2019/8/6 00:00,2019/2/27 00:00,551HO00695,1,,2019/2/27 00:00,551HO00695
38731,2019,8,A,5051790,,,2016/7/20 00:00,1,349,,2018/8/21 00:00,2019/8/5 00:00,37,2019/8/6 00:00,2019/2/4 00:00,551HO00657,3,,2018/10/23 00:00,509HO12026
38732,2019,8,A,5051878,551HO00699,3040227,2016/12/4 00:00,1,69,,2019/5/28 00:00,2019/8/5 00:00,32,2019/8/6 00:00,2019/10/18 00:00,501HO00687,0,,2019/10/18 00:00,501HO00687
38733,2019,8,A,5051788,,,2016/6/9 00:00,1,347,,2018/8/23 00:00,2019/8/5 00:00,38,2019/8/6 00:00,2019/2/3 00:00,551HO00657,3,,2018/10/5 00:00,509HO12026
38734,2019,8,A,5051873,007HO11585,1040504,2016/11/6 00:00,1,178,,2019/2/8 00:00,2019/8/5 00:00,33,2019/8/6 00:00,2019/10/6 00:00,501HO12434,1,,2019/6/2 00:00,551HO00681
38735,2019,8,A,5051879,551H0699,3040250,2016/12/6 00:00,1,239,,2018/12/9 00:00,2019/8/5 00:00,32,2019/8/6 00:00,2019/10/31 00:00,501HO00687,4,,2019/2/9 00:00,551HO00695
38736,2019,8,A,5051769,,,2015/11/11 00:00,2,13,,2019/7/23 00:00,2019/8/5 00:00,45,2019/8/6 00:00,2019/9/23 00:00,501HO12434,0,2018/4/22 00:00,2019/9/23 00:00,501HO12434
38737,2019,8,A,5051765,,,2016/6/5 00:00,1,369,,2018/8/1 00:00,2019/8/5 00:00,38,2019/8/6 00:00,2019/4/23 00:00,TW1HO00521,3,,2019/2/9 00:00,551HO00695
38738,2019,8,A,5051827,501HO10445,2040755,2016/4/9 00:00,1,361,,2018/8/9 00:00,2019/8/5 00:00,40,2019/8/6 00:00,2019/3/23 00:00,007HO11757,5,,2018/10/19 00:00,509HO12026
38739,2019,8,A,5051847,551HO00699,3040215,2016/8/15 00:00,1,182,,2019/2/4 00:00,2019/8/5 00:00,36,2019/8/6 00:00,2019/4/12 00:00,551HO00687,2,,2019/3/23 00:00,007HO11757
38740,2019,8,A,5051868,551H0699,3040238,2016/10/28 00:00,1,102,,2019/4/25 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2019/10/18 00:00,501HO00687,0,,2019/10/18 00:00,501HO00687
38741,2019,8,A,5051853,200HO00491,97040124,2016/9/18 00:00,1,218,,2018/12/30 00:00,2019/8/5 00:00,35,2019/8/6 00:00,2019/8/18 00:00,501HO12658,1,,2019/6/2 00:00,007HO12095
38742,2019,8,A,5051859,551H0699,98040663,2016/10/9 00:00,1,224,,2018/12/24 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2019/5/12 00:00,551HO00687,4,,2019/1/25 00:00,551HO00687
38743,2019,8,A,5051822,507HO11621,2040724,2016/2/29 00:00,2,25,,2019/7/11 00:00,2019/8/5 00:00,42,2019/8/6 00:00,,,0,2018/6/25 00:00,,
38744,2019,8,A,5051867,551H0699,41316,2016/10/28 00:00,1,222,,2018/12/26 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2019/6/16 00:00,007HO12095,2,,2019/5/10 00:00,551HO00687
38745,2019,8,A,5051820,507HO11621,3040206,2016/2/22 00:00,1,262,,2018/11/16 00:00,2019/8/5 00:00,42,2019/8/6 00:00,2018/12/12 00:00,551HO00687,1,,2018/12/12 00:00,551HO00687
38746,2019,8,A,5051821,507HO11621,3040202,2016/2/22 00:00,1,381,,2018/7/20 00:00,2019/8/5 00:00,42,2019/8/6 00:00,2018/12/21 00:00,551HO00687,3,,2018/9/17 00:00,509HO12026
38747,2019,8,A,5051828,200HO00402,2040720,2016/4/9 00:00,1,273,,2018/11/5 00:00,2019/8/5 00:00,40,2019/8/6 00:00,2019/1/25 00:00,551HO00687,2,,2019/1/1 00:00,551HO00687
38748,2019,8,A,5051870,551H0699,41360,2016/11/1 00:00,1,28,,2019/7/8 00:00,2019/8/5 00:00,33,2019/8/6 00:00,,,0,,,
38749,2019,8,A,5051858,011HO10469,1040545,2016/9/27 00:00,1,70,,2019/5/27 00:00,2019/8/5 00:00,35,2019/8/6 00:00,2019/8/9 00:00,501HO12658,0,,2019/8/9 00:00,501HO12658
38750,2019,8,A,5051854,001HO09593,2040693,2016/9/19 00:00,1,228,,2018/12/20 00:00,2019/8/5 00:00,35,2019/8/6 00:00,2019/3/1 00:00,551HO00695,1,,2019/3/1 00:00,551HO00695
38751,2019,8,A,5051814,507HO11621,2040688,2016/2/1 00:00,2,226,,2018/12/22 00:00,2019/8/5 00:00,42,2019/8/6 00:00,2019/3/14 00:00,007HO12901,1,2018/1/12 00:00,2019/3/14 00:00,007HO12901
38752,2019,8,A,5051876,551H0699,2040756,2016/11/18 00:00,1,219,,2018/12/29 00:00,2019/8/5 00:00,33,2019/8/6 00:00,2019/8/28 00:00,501HO12658,2,,2019/2/8 00:00,551HO00695
38753,2019,8,A,5051865,551HO00699,99040460,2016/10/27 00:00,1,191,,2019/1/26 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2019/8/27 00:00,501HO12658,2,,2019/4/7 00:00,TW1HO00521
38754,2019,8,A,5051861,551H0699,1040555,2016/10/16 00:00,1,251,,2018/11/27 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2018/12/28 00:00,551HO00687,1,,2018/12/28 00:00,551HO00687
38755,2019,8,A,5051845,007HO11585,3040213,2016/8/2 00:00,1,246,,2018/12/2 00:00,2019/8/5 00:00,36,2019/8/6 00:00,2019/4/29 00:00,551HO00687,3,,2019/2/16 00:00,551HO00695
38756,2019,8,A,5051850,551H0699,3040212,2016/9/1 00:00,1,169,,2019/2/17 00:00,2019/8/5 00:00,35,2019/8/6 00:00,2019/9/13 00:00,501HO12658,1,,2019/5/17 00:00,551HO00681
38757,2019,8,A,5051819,007HO11585,2040759,2016/2/18 00:00,1,406,,2018/6/25 00:00,2019/8/5 00:00,42,2019/8/6 00:00,2019/6/1 00:00,551HO00681,6,,2018/11/8 00:00,509HO12026
38758,2019,8,A,5051772,,,2016/1/2 00:00,1,414,,2018/6/17 00:00,2019/8/5 00:00,43,2019/8/6 00:00,2018/12/25 00:00,551HO00687,3,,2018/9/9 00:00,509HO12026
38759,2019,8,A,5051773,,,2016/2/25 00:00,1,344,,2018/8/26 00:00,2019/8/5 00:00,42,2019/8/6 00:00,2019/2/15 00:00,551HO00695,2,,2019/1/25 00:00,551HO00687
38760,2019,8,A,5051882,551HO00699,2040677,2016/12/7 00:00,1,74,,2019/5/23 00:00,2019/8/5 00:00,32,2019/8/6 00:00,2019/10/15 00:00,501HO12434,0,,2019/8/7 00:00,501HO12658
38761,2019,8,A,5051869,551HO00699,3040209,2016/10/31 00:00,1,195,,2019/1/22 00:00,2019/8/5 00:00,34,2019/8/6 00:00,2019/5/31 00:00,551HO00681,3,,2019/2/15 00:00,551HO00695
38762,2019,8,A,5051762,,,2016/5/5 00:00,2,2,,2019/8/3 00:00,2019/8/5 00:00,39,2019/8/6 00:00,2019/10/7 00:00,501HO12434,0,2018/7/14 00:00,2019/10/7 00:00,501HO12434
38763,2019,8,A,5051789,,,2016/7/18 00:00,1,340,,2018/8/30 00:00,2019/8/5 00:00,37,2019/8/6 00:00,2019/1/31 00:00,551HO00687,4,,2018/10/29 00:00,509HO12026
